Time,Chilled Water,Electric,Steam,Month,Hour
03/05/2021 18:00:00,8.6176,10.4,1676.18225,3,18
03/05/2021 19:00:00,8.759457777,10.15,1607.857,3,19
03/05/2021 20:00:00,9.684867142,10.075,1446.73525,3,20
03/05/2021 21:00:00,8.1063525,9.425,1483.913,3,21
03/05/2021 22:00:00,5.2971225,8.475,1495.64725,3,22
03/05/2021 23:00:00,4.802903333,8.2,1660.21925,3,23
03/06/2021 00:00:00,4.684852857,8.125,1610.769,3,0
03/06/2021 01:00:00,3.7191225,7.825,1613.125,3,1
03/06/2021 02:00:00,3.52500875,8.35,1699.55625,3,2
03/06/2021 03:00:00,3.25192,7.8,1659.93625,3,3
03/06/2021 04:00:00,2.822055,7.65,1674.92225,3,4
03/06/2021 05:00:00,4.148805,7.8,1675.7955,3,5
03/06/2021 06:00:00,7.1498825,7.844444444,1650.015222222,3,6
03/06/2021 07:00:00,4.2231375,7.842857142,1397.897428571,3,7
03/06/2021 08:00:00,4.31811625,7.775,1863.7785,3,8
03/06/2021 09:00:00,4.0493825,7.888888888,1976.854333333,3,9
03/06/2021 10:00:00,3.692785,7.557142857,2045.652,3,10
03/06/2021 11:00:00,4.306643333,7.625,2034.538,3,11
03/06/2021 12:00:00,3.04085625,7.85,1850.60475,3,12
03/06/2021 13:00:00,3.706687142,8.075,1906.87625,3,13
03/06/2021 14:00:00,3.62439,7.9875,1928.72825,3,14
03/06/2021 15:00:00,4.55174875,7.9,1813.96925,3,15
03/06/2021 16:00:00,4.475525555,8.425,1857.64475,3,16
03/06/2021 17:00:00,4.708841428,8.125,1776.51075,3,17
03/06/2021 18:00:00,4.9288175,8.175,1718.26675,3,18
03/06/2021 19:00:00,6.995845,8.5,1743.08575,3,19
03/06/2021 20:00:00,4.738455,8.475,1743.7135,3,20
03/06/2021 21:00:00,5.2827425,8.25,1787.127125,3,21
03/06/2021 22:00:00,6.0140375,8.05,1849.46925,3,22
03/06/2021 23:00:00,4.48479375,8.525,1826.57075,3,23
03/07/2021 00:00:00,3.70089125,8.25,1853.54925,3,0
03/07/2021 01:00:00,3.75599,8.175,1816.13725,3,1
03/07/2021 02:00:00,4.02519375,8.25,1823.028,3,2
03/07/2021 03:00:00,3.961186666,8.45,1751.31025,3,3
03/07/2021 04:00:00,3.889391428,8.225,1823.533,3,4
03/07/2021 05:00:00,3.8694875,7.925,1734.97625,3,5
03/07/2021 06:00:00,5.41885,7.825,1656.85875,3,6
03/07/2021 07:00:00,2.3443775,8.1,1415.406,3,7
03/07/2021 08:00:00,2.2714725,8.075,1584.61425,3,8
03/07/2021 09:00:00,4.923625,8.175,1827.3475,3,9
03/07/2021 10:00:00,4.0471725,7.925,2050.04925,3,10
03/07/2021 11:00:00,3.5874275,7.925,2004.55425,3,11
03/07/2021 12:00:00,3.6765925,7.75,1761.269,3,12
03/07/2021 13:00:00,3.8368675,7.95,1625.263,3,13
03/07/2021 14:00:00,3.876991111,8.1,1618.82525,3,14
03/07/2021 15:00:00,4.769974285,8.25,1699.30825,3,15
03/07/2021 16:00:00,5.5605025,7.85,1645.904375,3,16
03/07/2021 17:00:00,6.53046125,8.0,1515.2945,3,17
03/07/2021 18:00:00,4.44075625,8.175,1538.5945,3,18
03/07/2021 19:00:00,6.3693275,8.925,1507.383,3,19
03/07/2021 20:00:00,7.2750825,8.875,1609.751,3,20
03/07/2021 21:00:00,7.405985,8.6,1592.09475,3,21
03/07/2021 22:00:00,6.85815375,8.375,1513.50075,3,22
03/07/2021 23:00:00,4.36653125,8.425,1608.115,3,23
03/08/2021 00:00:00,3.2613975,8.4,1850.311,3,0
03/08/2021 01:00:00,3.156636666,8.425,1825.287,3,1
03/08/2021 02:00:00,3.78861875,8.175,2002.046,3,2
03/08/2021 03:00:00,3.74852,7.8,2050.3795,3,3
03/08/2021 04:00:00,3.49378,7.725,2222.5355,3,4
03/08/2021 05:00:00,3.4937525,7.825,2302.509,3,5
03/08/2021 06:00:00,3.860722222,7.675,2121.22075,3,6
03/08/2021 07:00:00,5.5446,7.85,2175.648,3,7
03/08/2021 08:00:00,5.4198675,7.825,2239.0815,3,8
03/08/2021 09:00:00,7.8258,7.9,2474.9555,3,9
03/08/2021 10:00:00,1.4577325,7.85,2551.7405,3,10
03/08/2021 11:00:00,2.229825,7.475,2490.78525,3,11
03/08/2021 12:00:00,3.43930875,7.825,2497.30925,3,12
03/08/2021 13:00:00,4.27472,8.35,2089.057,3,13
03/08/2021 14:00:00,4.3949075,8.675,1721.8665,3,14
03/08/2021 15:00:00,5.13757,8.95,1605.717,3,15
03/08/2021 16:00:00,5.5242075,9.675,1454.69875,3,16
03/08/2021 17:00:00,8.70304625,9.9,1240.144125,3,17
03/08/2021 18:00:00,5.5664675,10.025,1265.24,3,18
03/08/2021 19:00:00,7.15098625,10.375,1303.60025,3,19
03/08/2021 20:00:00,5.980212222,10.825,1185.94875,3,20
03/08/2021 21:00:00,8.5574725,10.0,1132.8575,3,21
03/08/2021 22:00:00,5.503325714,9.5,1082.22425,3,22
03/08/2021 23:00:00,4.9102125,9.25,1135.72225,3,23
03/09/2021 00:00:00,5.20777375,8.65,1207.2165,3,0
03/09/2021 01:00:00,5.057005555,8.7,1056.24325,3,1
03/09/2021 02:00:00,4.18608,8.65,1038.9045,3,2
03/09/2021 03:00:00,4.08923375,8.35,915.61475,3,3
03/09/2021 04:00:00,4.35001875,8.525,919.67655,3,4
03/09/2021 05:00:00,5.0614875,8.3,832.175225,3,5
03/09/2021 06:00:00,5.893071428,7.875,822.332275,3,6
03/09/2021 07:00:00,5.293473333,7.8,693.0572,3,7
03/09/2021 08:00:00,5.0494,7.75,711.26285,3,8
03/09/2021 09:00:00,4.87674375,7.575,832.29185,3,9
03/09/2021 10:00:00,6.923555,7.925,1251.998,3,10
03/09/2021 11:00:00,8.15119375,8.125,1152.112725,3,11
03/09/2021 12:00:00,3.36717,7.675,1073.09875,3,12
03/09/2021 13:00:00,3.733155714,7.975,913.1229,3,13
03/09/2021 14:00:00,4.37624875,8.95,959.05405,3,14
03/09/2021 15:00:00,4.90120375,9.075,835.950475,3,15
03/09/2021 16:00:00,5.20897875,9.4,905.975125,3,16
03/09/2021 17:00:00,5.796398888,9.8,822.46515,3,17
03/09/2021 18:00:00,6.024418571,10.125,766.97425,3,18
03/09/2021 19:00:00,7.87028,10.15,705.538125,3,19
03/09/2021 20:00:00,5.88496375,9.9,639.6888,3,20
03/09/2021 21:00:00,7.34288375,9.3,615.56505,3,21
03/09/2021 22:00:00,9.364772222,9.275,682.287075,3,22
03/09/2021 23:00:00,5.4147075,8.65,681.698975,3,23
03/10/2021 00:00:00,4.71354,8.65,914.986275,3,0
03/10/2021 01:00:00,4.15103,8.85,1204.12975,3,1
03/10/2021 02:00:00,4.077995,8.6,1220.64625,3,2
03/10/2021 03:00:00,3.277045,8.4,1321.98725,3,3
03/10/2021 04:00:00,3.7252225,8.275,1332.13475,3,4
03/10/2021 05:00:00,3.745588888,7.9,1378.52175,3,5
03/10/2021 06:00:00,4.914654285,7.9,1317.51375,3,6
03/10/2021 07:00:00,4.078725,8.0,1138.0075,3,7
03/10/2021 08:00:00,2.7119575,7.85,1300.91825,3,8
03/10/2021 09:00:00,4.411015555,7.95,1400.842,3,9
03/10/2021 10:00:00,2.653917142,8.05,1469.2575,3,10
03/10/2021 11:00:00,4.615916666,8.4,1465.48,3,11
03/10/2021 12:00:00,3.524312857,8.575,1129.135,3,12
03/10/2021 13:00:00,4.37476125,8.75,943.5419,3,13
03/10/2021 14:00:00,4.9117725,9.1,655.037075,3,14
03/10/2021 15:00:00,5.866927777,9.375,673.9926,3,15
03/10/2021 16:00:00,7.01363875,9.85,405.9776,3,16
03/10/2021 17:00:00,9.242727142,9.675,459.983975,3,17
03/10/2021 18:00:00,8.020705,9.725,395.4596,3,18
03/10/2021 19:00:00,5.528643333,10.125,355.210475,3,19
03/10/2021 20:00:00,8.939462857,10.35,347.63385,3,20
03/10/2021 21:00:00,11.96156,9.925,364.87215,3,21
03/10/2021 22:00:00,9.35351375,9.3,406.785425,3,22
03/10/2021 23:00:00,8.8001025,8.8,389.633325,3,23
03/11/2021 00:00:00,12.2969875,8.875,372.495725,3,0
03/11/2021 01:00:00,6.09698875,8.65,420.829625,3,1
03/11/2021 02:00:00,5.744644444,8.475,516.401375,3,2
03/11/2021 03:00:00,4.545284285,8.2,555.37885,3,3
03/11/2021 04:00:00,3.678223333,8.175,580.337025,3,4
03/11/2021 05:00:00,5.466111428,7.725,498.53175,3,5
03/11/2021 06:00:00,5.286785,7.8,584.8893875,3,6
03/11/2021 07:00:00,4.8842625,7.575,602.696,3,7
03/11/2021 08:00:00,5.648707777,7.675,547.8803,3,8
03/11/2021 09:00:00,5.76848,7.575,556.05625,3,9
03/11/2021 10:00:00,5.3093075,7.6,651.149175,3,10
03/11/2021 11:00:00,5.94256375,7.775,673.5779,3,11
03/11/2021 12:00:00,3.653267777,7.975,488.436675,3,12
03/11/2021 13:00:00,5.985638571,8.175,445.04175,3,13
03/11/2021 14:00:00,6.93803875,8.675,377.8229,3,14
03/11/2021 15:00:00,9.6012075,9.125,371.060275,3,15
03/11/2021 16:00:00,5.90398,9.55,546.098466666,3,16
03/11/2021 17:00:00,14.3954675,9.55,333.441128571,3,17
03/11/2021 18:00:00,17.087,9.875,320.028025,3,18
03/11/2021 19:00:00,15.342225,9.775,300.80035,3,19
03/11/2021 20:00:00,18.108025,9.75,335.4929,3,20
03/11/2021 21:00:00,12.223225,9.45,335.806075,3,21
03/11/2021 22:00:00,59.3895125,8.725,400.6594,3,22
03/11/2021 23:00:00,45.6239375,9.025,350.435425,3,23
03/12/2021 00:00:00,38.521544444,8.45,377.76435,3,0
03/12/2021 01:00:00,31.994475,8.725,402.0707,3,1
03/12/2021 02:00:00,30.075485714,8.15,422.659825,3,2
03/12/2021 03:00:00,36.5578,7.975,496.3179,3,3
03/12/2021 04:00:00,28.0827,8.3,550.9679,3,4
03/12/2021 14:00:00,5.1983025,8.5,699.457633333,3,14
03/12/2021 15:00:00,6.9304125,8.725,594.9365,3,15
03/12/2021 16:00:00,6.658054285,9.275,602.191725,3,16
03/12/2021 17:00:00,9.94634,9.4,443.22065,3,17
03/12/2021 18:00:00,19.7429025,9.525,425.6120875,3,18
03/12/2021 19:00:00,14.608775,9.675,416.027125,3,19
03/12/2021 20:00:00,11.6563825,9.775,432.286325,3,20
03/12/2021 21:00:00,12.9314125,9.85,339.884944444,3,21
03/12/2021 22:00:00,12.62765,9.75,465.355214285,3,22
03/12/2021 23:00:00,7.149295,9.025,686.05275,3,23
03/13/2021 00:00:00,6.27568875,8.925,808.818025,3,0
03/13/2021 01:00:00,7.76449875,8.775,941.07755,3,1
03/13/2021 02:00:00,6.314865714,8.7,1063.207075,3,2
03/13/2021 03:00:00,3.199244444,8.75,1285.2825,3,3
03/13/2021 04:00:00,2.90148125,8.15,1325.1175,3,4
03/13/2021 05:00:00,3.226018571,7.875,1477.9015,3,5
03/13/2021 06:00:00,5.252325555,7.85,1463.9455,3,6
03/13/2021 07:00:00,2.249077142,7.75,1269.92975,3,7
03/13/2021 08:00:00,2.681306666,7.95,1468.21925,3,8
03/13/2021 09:00:00,2.57075625,8.05,1455.734,3,9
03/13/2021 10:00:00,1.86989,7.775,1639.248,3,10
03/13/2021 11:00:00,2.8951225,7.775,1660.52475,3,11
03/13/2021 12:00:00,2.12591875,7.85,1558.085,3,12
03/13/2021 13:00:00,3.0728825,8.05,1431.573,3,13
03/13/2021 14:00:00,4.35530375,8.25,1404.223444444,3,14
03/13/2021 15:00:00,5.61606,8.4,1500.870857142,3,15
03/13/2021 16:00:00,7.13875,8.55,1427.62075,3,16
03/13/2021 17:00:00,8.01376,8.4,1290.554,3,17
03/13/2021 18:00:00,9.7713675,8.775,1153.572555555,3,18
03/13/2021 19:00:00,10.7664625,9.05,1017.369875,3,19
03/13/2021 20:00:00,13.823475,9.225,937.7852,3,20
03/13/2021 21:00:00,13.058971428,8.675,926.582475,3,21
03/13/2021 22:00:00,12.48175,8.225,908.832675,3,22
03/13/2021 23:00:00,6.895044444,8.25,969.0051,3,23
03/14/2021 00:00:00,4.285455,7.975,1123.19125,3,0
03/14/2021 01:00:00,3.78739625,8.475,1192.18,3,1
03/14/2021 02:00:00,6.5709725,8.25,1402.481666666,3,2
03/14/2021 03:00:00,4.49649125,8.025,1322.866142857,3,3
03/14/2021 04:00:00,4.20087125,8.1,1147.25475,3,4
03/14/2021 05:00:00,4.58259375,7.7,1068.3985,3,5
03/14/2021 06:00:00,5.194934285,7.65,1055.29515,3,6
03/14/2021 07:00:00,3.792195555,7.75,865.024375,3,7
03/14/2021 08:00:00,2.47518625,8.025,888.2674,3,8
03/14/2021 09:00:00,2.621452857,7.625,1003.652375,3,9
03/14/2021 10:00:00,5.062954444,7.625,1191.13475,3,10
03/14/2021 11:00:00,3.8799725,7.8,1107.6955,3,11
03/14/2021 12:00:00,3.6379925,7.675,1139.218,3,12
03/14/2021 13:00:00,3.382088571,7.675,1168.46025,3,13
03/14/2021 14:00:00,4.10941,7.7,1130.237,3,14
03/14/2021 15:00:00,4.59038625,7.725,1125.3125,3,15
03/14/2021 16:00:00,5.205235714,7.875,1355.203,3,16
03/14/2021 17:00:00,4.971561111,8.175,1393.67975,3,17
03/14/2021 18:00:00,5.99761125,8.425,1323.15825,3,18
03/14/2021 19:00:00,6.88355,8.575,1474.148375,3,19
03/14/2021 20:00:00,6.222767142,8.325,1374.22375,3,20
03/14/2021 21:00:00,5.92849125,8.525,1468.154444444,3,21
03/14/2021 22:00:00,6.899044444,8.2,1486.55,3,22
03/14/2021 23:00:00,6.999097142,8.075,1549.668,3,23
03/15/2021 00:00:00,3.726847777,8.2,1707.685,3,0
03/15/2021 01:00:00,3.32032625,8.4,1810.8755,3,1
03/15/2021 02:00:00,3.8487775,8.025,1867.02675,3,2
03/15/2021 03:00:00,4.024295,7.925,1783.237125,3,3
03/15/2021 04:00:00,3.67326,8.025,1815.658375,3,4
03/15/2021 05:00:00,3.1968,7.975,1744.41975,3,5
03/15/2021 06:00:00,2.5734425,7.825,1606.1115,3,6
03/15/2021 07:00:00,2.1525875,7.7,1754.80275,3,7
03/15/2021 08:00:00,1.63438125,7.725,2031.572125,3,8
03/15/2021 09:00:00,1.4183225,7.675,2217.28625,3,9
03/15/2021 10:00:00,3.713457142,7.85,2172.271,3,10
03/15/2021 11:00:00,3.806403333,7.875,2098.99525,3,11
03/15/2021 12:00:00,3.1225175,8.65,2119.327,3,12
03/15/2021 13:00:00,3.67591625,8.925,2106.834,3,13
03/15/2021 14:00:00,3.898451428,8.925,2002.75375,3,14
03/15/2021 15:00:00,4.066144444,9.3,2001.119222222,3,15
03/15/2021 16:00:00,6.6831775,9.25,1886.525428571,3,16
03/15/2021 17:00:00,7.83128375,9.525,1816.462,3,17
03/15/2021 18:00:00,9.76545125,9.8,1768.73925,3,18
03/15/2021 19:00:00,11.5625875,10.45,1737.26,3,19
03/15/2021 20:00:00,11.32033375,10.15,1676.269,3,20
03/15/2021 21:00:00,8.0242075,9.425,1578.75775,3,21
03/15/2021 22:00:00,5.1312225,8.6,1666.05375,3,22
03/15/2021 23:00:00,4.41645,8.475,1722.719,3,23
03/16/2021 00:00:00,5.30896,8.275,1883.27225,3,0
03/16/2021 01:00:00,4.8847975,8.075,1917.91275,3,1
03/16/2021 02:00:00,4.154925,8.1,1893.118888888,3,2
03/16/2021 03:00:00,4.1506825,8.175,1958.385142857,3,3
03/16/2021 04:00:00,3.7987275,8.05,1901.3825,3,4
03/16/2021 05:00:00,4.77573875,7.75,1843.306,3,5
03/16/2021 06:00:00,3.195215,7.65,1698.74325,3,6
03/16/2021 07:00:00,2.892385,7.675,1707.8355,3,7
03/16/2021 08:00:00,2.5624,7.725,1763.66125,3,8
03/16/2021 09:00:00,2.46492875,7.625,2031.52325,3,9
03/16/2021 10:00:00,4.860358571,7.575,1918.815,3,10
03/16/2021 11:00:00,3.900967777,7.65,1767.07575,3,11
03/16/2021 12:00:00,4.42565,8.1,1842.945,3,12
03/16/2021 13:00:00,4.097047142,8.525,1796.0135,3,13
03/16/2021 14:00:00,3.968308888,9.3,1665.69925,3,14
03/16/2021 15:00:00,4.41738,9.8,1527.4575,3,15
03/16/2021 16:00:00,4.2785625,9.575,1435.51375,3,16
03/16/2021 17:00:00,5.83930375,9.625,1326.63875,3,17
03/16/2021 18:00:00,9.379478571,9.925,1293.692,3,18
03/16/2021 19:00:00,6.895557777,10.275,1340.142,3,19
03/16/2021 20:00:00,4.80243,10.025,1389.0455,3,20
03/16/2021 21:00:00,4.6627775,9.05,1428.03075,3,21
03/16/2021 22:00:00,3.83671,8.2,1501.376875,3,22
03/16/2021 23:00:00,4.816947142,8.675,1482.56875,3,23
03/17/2021 00:00:00,4.806467777,8.575,1499.8035,3,0
03/17/2021 01:00:00,3.82351,8.55,1420.66075,3,1
03/17/2021 02:00:00,2.14542,7.9,1445.648,3,2
03/17/2021 04:00:00,3.88055,7.933333333,1314.804,3,4
03/17/2021 05:00:00,4.7310225,7.475,1288.42925,3,5
03/17/2021 06:00:00,2.23017875,7.425,1066.073775,3,6
03/17/2021 07:00:00,2.91322,7.475,1073.8672,3,7
03/17/2021 08:00:00,3.556502222,7.45,1204.85075,3,8
03/17/2021 09:00:00,3.6179175,7.6,1472.8475,3,9
03/17/2021 10:00:00,4.85716625,7.525,1472.1265,3,10
03/17/2021 11:00:00,4.7919375,7.8,1315.29225,3,11
03/17/2021 12:00:00,4.206555,8.0,1289.105,3,12
03/17/2021 13:00:00,4.023655,8.725,1213.04275,3,13
03/17/2021 14:00:00,4.157581428,8.775,1271.6365,3,14
